feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X1.1.1.290.4.phosphoerythronate.dehydrogenase	diagnosis	Ctl	-0.26862193128881	0.13920352762804	187	187	0.0555322717523989	0.204830269422195
X3.6.3.36.Transferred.entry.7.6.2.7	Age	Age	0.0416807714013981	0.0214364894476114	187	128	0.0555416213916582	0.204830269422195
X2.1.1.271.Cobalt.precorrin.4.methyltransferase	Gender	Male	1.08477465113003	0.558317603740647	187	78	0.0556450392186335	0.204908541760788
X3.4.19.13.Glutathione.gamma.glutamate.hydrolase	diagnosis	Ctl	-1.52803365692845	0.789632828205207	187	82	0.055634355794838	0.204908541760788
X2.1.1.166.23S.rRNA..uridine.2552..2..O..methyltransferase	diagnosis	Ctl	-0.957772519282735	0.496445292529744	187	178	0.0558763574522136	0.20533678232745
X2.6.1.9.Histidinol.phosphate.transaminase	diagnosis	Ctl	0.156881529429053	0.0807846043610023	187	187	0.0558848803887584	0.20533678232745
X3.2.1.40.Alpha.L.rhamnosidase	diagnosis	Ctl	-0.821477782529269	0.425964081503909	187	184	0.0558102435711095	0.20533678232745
X3.4.22.40.Bleomycin.hydrolase	Gender	Male	1.0484738745733	0.540833340559611	187	177	0.0561378459376997	0.206114359238123
X3.5.1.44.Protein.glutamine.glutaminase	Age	Age	0.0141088909757363	0.0072593650242677	187	187	0.056225158966078	0.206283033557664
X2.8.3.1.Propionate.CoA.transferase	Gender	Male	-1.15686368687798	0.595538767964208	187	127	0.0562738975202875	0.206310038997172
X1.3.1.9.Enoyl..acyl.carrier.protein..reductase..NADH.	Gender	Male	0.326231666383092	0.169869896587304	187	187	0.0563780293510258	0.206539937064081
X2.4.2.19.Nicotinate.nucleotide.diphosphorylase..carboxylating.	Gender	Male	0.168957859341839	0.0866441235974975	187	187	0.0565580772988287	0.206747001580723
X3.2.1.85.6.phospho.beta.galactosidase	Gender	Male	0.957422366112243	0.494184873309534	187	160	0.056575158952138	0.206747001580723
X3.5.2.6.Beta.lactamase	diagnosis	Ctl	-0.34052521677116	0.176895948049255	187	187	0.0564804482775245	0.206747001580723
X4.2.1.53.Oleate.hydratase	Age	Age	-0.0278534938425186	0.0143675900366386	187	187	0.0566004125867805	0.206747001580723
X2.4.1.250.D.inositol.3.phosphate.glycosyltransferase	diagnosis	Ctl	-0.638149030508767	0.332146277262468	187	184	0.0568154524081416	0.207117485836687
X2.4.2.1.Purine.nucleoside.phosphorylase	Age	Age	-0.00482287448727525	0.00249977233175303	187	187	0.0568264582078997	0.207117485836687
X5.3.3.18.2..1.2.epoxy.1.2.dihydrophenyl.acetyl.CoA.isomerase	diagnosis	Ctl	-1.16152541049121	0.603284106604346	187	49	0.0568108119925679	0.207117485836687
X5.1.3.15.Glucose.6.phosphate.1.epimerase	Age	Age	0.0360338464701618	0.0186602549157805	187	173	0.0569499729967954	0.207166217096614
X5.1.3.41.Fructoselysine.3.epimerase	diagnosis	Ctl	-1.27026744972544	0.66164003271348	187	49	0.0569530119588747	0.207166217096614
X6.3.2.8.UDP.N.acetylmuramate..L.alanine.ligase	Age	Age	-0.00495287570559249	0.00255373102993636	187	187	0.0569644772642314	0.207166217096614
X4.1.1.61.4.hydroxybenzoate.decarboxylase	Age	Age	0.0567668300650838	0.0293411569658436	187	60	0.0570831556096833	0.207446511566969
X5.3.3.14.Trans.2.decenoyl..acyl.carrier.protein..isomerase	Age	Age	0.0463157482488062	0.0239872100354168	187	135	0.0571518244846702	0.207544790153362
X1.3.7.8.Benzoyl.CoA.reductase	diagnosis	Ctl	0.75113846012375	0.391680100756139	187	180	0.057225754314105	0.207662016746818
X3.4.23.36.Signal.peptidase.II	Age	Age	-0.00536974154253668	0.0027757684690843	187	187	0.0577035836992281	0.209243686054074
X2.5.1.94.Adenosyl.chloride.synthase	diagnosis	Ctl	-1.42708150276398	0.744809754438522	187	78	0.0578027411752379	0.209450921148064
X1.1.1.61.4.hydroxybutyrate.dehydrogenase	Age	Age	-0.0513590742706069	0.0267073101764501	187	116	0.0578669398530693	0.209531272409153
X1.1.1.60.2.hydroxy.3.oxopropionate.reductase	Gender	Male	-0.488242543042152	0.252862355147141	187	186	0.0579805352276515	0.209544074795663
X2.7.7.61.Citrate.lyase.holo..acyl.carrier.protein..synthase	diagnosis	Ctl	-1.3102024016566	0.684939415498685	187	154	0.0579965549975961	0.209544074795663
X3.4.13.21.Dipeptidase.E	Age	Age	0.0307470747534515	0.0159545267423713	187	178	0.0579665319679842	0.209544074795663
X3.2.1.1.Alpha.amylase	Gender	Male	0.2060975535776	0.106310434715696	187	187	0.058289250574463	0.210449097294911
X2.5.1.72.Quinolinate.synthase	diagnosis	Ctl	0.155091710770706	0.0812366883400174	187	187	0.0584347524512498	0.210451129472482
X2.8.3.10.Citrate.CoA.transferase	diagnosis	Ctl	0.424831025872586	0.222634741652417	187	187	0.0584586470756896	0.210451129472482
X3.5.4.33.tRNA.adenine.34...deaminase	Age	Age	-0.0057443993171021	0.00296907303411452	187	187	0.0583627192001281	0.210451129472482
Transferred.5.4.2.1.to.5.4.2.11.and.5.4.2.12	Age	Age	-0.0387827808277006	0.020188488121324	187	183	0.0584335741701827	0.210451129472482
X6.1.1.4.Leucine..tRNA.ligase	Age	Age	-0.00408125940440182	0.00212911721627545	187	187	0.058591620879128	0.210777649136603
X3.5.4.26.Diaminohydroxyphosphoribosylaminopyrimidine.deaminase	Age	Age	-0.00817458443373097	0.00421570500819964	187	187	0.0586881884352069	0.210972824468595
X3.2.1.26.Beta.fructofuranosidase	diagnosis	Ctl	0.364908681408793	0.191647054847154	187	187	0.0588274905359123	0.211321230412146
X2.4.1.21.Starch.synthase	Age	Age	-0.00733419917754938	0.00381889477608935	187	187	0.0589104398774174	0.21146684897682
X3.1.21.4.Type.II.site.specific.deoxyribonuclease	Age	Age	-0.015194574042177	0.00792785333485734	187	187	0.0589645832476408	0.211508929548732
X6.3.4.15.Biotin...biotin.carboxyl.carrier.protein..ligase	Age	Age	-0.00758627099886735	0.00395255326143047	187	187	0.0590331617174103	0.211602691820998
X1.1.1.64.Testosterone.17.beta.dehydrogenase..NADP....	diagnosis	Ctl	1.34096333078616	0.704343864283708	187	130	0.059261650705994	0.212116719612409
X5.3.1.4.L.arabinose.isomerase	diagnosis	Ctl	0.171225760933402	0.0901928078905793	187	187	0.0592380232823701	0.212116719612409
X3.4.22.8.Clostripain	diagnosis	Ctl	-0.887681533057425	0.466417972994096	187	176	0.0595503124388818	0.212844342523487
X4.1.1.86.Diaminobutyrate.decarboxylase	diagnosis	Ctl	-1.05605607560372	0.552190310696946	187	43	0.0595220301893002	0.212844342523487
X3.1.21.2.Deoxyribonuclease.IV	diagnosis	Ctl	-0.287426795537035	0.150822935033962	187	187	0.0596500326592391	0.213048039282927
X1.1.1.22.UDP.glucose.6.dehydrogenase	diagnosis	Ctl	-0.209236833095662	0.110189173093892	187	187	0.0599776173885999	0.213911588197109
X4.2.1.59.3.hydroxyacyl..acyl.carrier.protein..dehydratase	diagnosis	Ctl	-0.142596195097174	0.0751581019109105	187	187	0.0599405572055191	0.213911588197109
X1.5.5.2.Proline.dehydrogenase	Age	Age	0.0398704726187875	0.0208846110627379	187	157	0.0600372298207935	0.213971142163314
X3.1.1.3.Triacylglycerol.lipase	Age	Age	0.016212171865129	0.00851910595738277	187	187	0.0602177324179417	0.214461152739898
X2.7.1.180.FAD.protein.FMN.transferase	diagnosis	Ctl	0.177358265461161	0.0925442341986272	187	187	0.0603831003751713	0.214504004258376
X3.5.1.104.Peptidoglycan.N.acetylglucosamine.deacetylase	diagnosis	Ctl	-0.842549795704339	0.443761141515311	187	179	0.0603986436673898	0.214504004258376
X4.2.1.46.dTDP.glucose.4.6.dehydratase	diagnosis	Ctl	0.179578156398598	0.0946966859020586	187	187	0.0602827500754036	0.214504004258376
X6.3.5.5.Carbamoyl.phosphate.synthase..glutamine.hydrolyzing.	Age	Age	-0.00380841177737662	0.00198701265097356	187	187	0.0604018495745608	0.214504004258376
X3.2.1.31.Beta.glucuronidase	Gender	Male	-0.251004170412224	0.131545582283056	187	187	0.060527530827416	0.214797344274375
X1.3.1.14.Dihydroorotate.dehydrogenase..NAD....	Age	Age	-0.0285100678931566	0.0149644671148369	187	185	0.0609006136171031	0.215615727381371
X2.4.1.292.1.4.N.acetyl.D.galactosaminyltransferase	Gender	Male	-0.915419005401799	0.482058636215674	187	67	0.061017607568214	0.215615727381371
X2.7.1.130.Tetraacyldisaccharide.4..kinase	Gender	Male	0.297296029651026	0.157579978286289	187	187	0.060819391068929	0.215615727381371
X2.7.6.3.2.amino.4.hydroxy.6.hydroxymethyldihydropteridine.diphosphokinase	Gender	Male	0.329125353905107	0.17448438786219	187	187	0.0608684152195894	0.215615727381371
X3.1.21.4.Type.II.site.specific.deoxyribonuclease	diagnosis	Ctl	-0.422463010587783	0.22281963852427	187	187	0.0609908083958793	0.215615727381371
X5.4.2.8.Phosphomannomutase	Age	Age	-0.0139586762539204	0.00731856170636374	187	187	0.0609719571592594	0.215615727381371
X2.6.1.52.Phosphoserine.transaminase	Age	Age	-0.00787007850372444	0.00413774863141514	187	187	0.0612010040631247	0.216110627661997
X3.5.99.5.2.aminomuconate.deaminase	diagnosis	Ctl	1.10515857121247	0.584287792907117	187	104	0.0613292493501774	0.216410217452218
X5.1.3.9.N.acylglucosamine.6.phosphate.2.epimerase	Age	Age	-0.0117097452467122	0.00615464114238566	187	187	0.0614665894056041	0.21674145316573
X4.2.3.1.Threonine.synthase	diagnosis	Ctl	-0.164942553122925	0.0874113574989679	187	187	0.0615149917091235	0.216758832976459
X2.1.1.208.23S.rRNA..uridine.2479..2..O..methyltransferase	Age	Age	-0.0392499848792819	0.0205456548714943	187	161	0.0617041376256254	0.21706049435442
X2.3.1.31.Homoserine.O.acetyltransferase	Age	Age	-0.0244352525363227	0.0128988340409312	187	187	0.0617312035689064	0.21706049435442
X3.6.1.13.ADP.ribose.diphosphatase	Gender	Male	0.338671722580234	0.178412318981803	187	187	0.0617045005008729	0.21706049435442
X1.7.1.7.GMP.reductase	diagnosis	Ctl	-0.861575922330668	0.457075265993957	187	182	0.0619191006580018	0.217567749035093
X3.6.5.n1.Elongation.factor.4	Age	Age	-0.0065641780547375	0.00346069055593087	187	187	0.0620338190622604	0.217817339327064
X2.7.1.12.Gluconokinase	diagnosis	Ctl	-0.840274600111352	0.446361294615602	187	182	0.0621013389893619	0.217900968473581
X2.7.7.60.2.C.methyl.D.erythritol.4.phosphate.cytidylyltransferase	Age	Age	-0.00502449825570014	0.00264707881667759	187	187	0.0622548618538738	0.218286034601557
X2.4.1.182.Lipid.A.disaccharide.synthase	Gender	Male	0.270390124127347	0.144222751774531	187	187	0.0624387987173532	0.218627737431777
X4.2.1.70.Pseudouridylate.synthase	diagnosis	Ctl	-0.501966519245053	0.267280036398747	187	187	0.0624457879006081	0.218627737431777
X6.3.5.6.Asparaginyl.tRNA.synthase..glutamine.hydrolyzing.	diagnosis	Ctl	1.37692466236236	0.732378933698943	187	154	0.0624838599759893	0.218627737431777
X1.15.1.2.Superoxide.reductase	Age	Age	-0.0278163948310388	0.0146808952913845	187	186	0.0626239295900852	0.21896417456954
X2.7.8.26.Adenosylcobinamide.GDP.ribazoletransferase	Gender	Male	-0.166646437244962	0.0871925097723309	187	187	0.0626973521945045	0.219067272629152
X2.6.1.11.Acetylornithine.transaminase	Gender	Male	0.206321016802074	0.108540150979834	187	187	0.0629007202851397	0.219505769320279
X3.1.3.73.Adenosylcobalamin.alpha.ribazole.phosphatase	Age	Age	-0.0122861560637773	0.00648659031325338	187	187	0.0629549238122742	0.219505769320279
X4.1.1.20.Diaminopimelate.decarboxylase	Gender	Male	0.138509705861037	0.0731363615934411	187	187	0.0629526007690933	0.219505769320279
X4.2.1.30.Glycerol.dehydratase	diagnosis	Ctl	-1.06009934414507	0.564616180342403	187	166	0.063264680229474	0.220431653126595
X5.1.3.29.L.fucose.mutarotase	diagnosis	Ctl	-1.25981206591646	0.672591910583961	187	142	0.0633292061661203	0.220502389625891
X4.3.3.7.4.hydroxy.tetrahydrodipicolinate.synthase	Age	Age	-0.00552938515118261	0.00290772571816669	187	187	0.0634739471193721	0.220852128637257
X2.1.1.61.tRNA..5.methylaminomethyl.2.thiouridylate..methyltransferase	diagnosis	Ctl	-1.19727459282538	0.640784624140316	187	167	0.0637974459803562	0.221822918868937
X2.1.1.35.tRNA..uracil.54..C.5...methyltransferase	Age	Age	0.0463096273778786	0.0246624261670113	187	151	0.0639032899174164	0.222036100019678
X3.2.2.23.DNA.formamidopyrimidine.glycosylase	Age	Age	0.0171438631424984	0.0091547459124214	187	187	0.064176630473154	0.222830556782135
X2.3.1.266..Ribosomal.protein.S18..alanine.N.acetyltransferase	Gender	Male	-0.214903424746812	0.113778690444687	187	187	0.0647072884575897	0.224285862474761
X3.5.99.6.Glucosamine.6.phosphate.deaminase	Age	Age	-0.00457320999833399	0.00244087118747266	187	187	0.064730717228476	0.224285862474761
X4.1.1.31.Phosphoenolpyruvate.carboxylase	diagnosis	Ctl	-0.830247781007718	0.445479695942802	187	184	0.0646489766343823	0.224285862474761
X2.4.1.4.Amylosucrase	diagnosis	Ctl	1.15462872405704	0.619435718646845	187	164	0.064937576534806	0.224846358751766
X1.3.99.1.Deleted.entry	Age	Age	-0.0223726358795274	0.011936457131146	187	186	0.0650886933859812	0.225213202791466
X6.3.1.19.Prokaryotic.ubiquitin.like.protein.ligase	Gender	Male	0.975522247110638	0.519383098011434	187	154	0.0652736836439066	0.225696662030873
X3.2.1.39.Glucan.endo.1.3.beta.D.glucosidase	diagnosis	Ctl	1.40063705473401	0.752173945624539	187	111	0.0655322971294255	0.226399323978643
X3.5.1.53.N.carbamoylputrescine.amidase	Age	Age	-0.0405018964874534	0.0216584556752082	187	164	0.0656548951338587	0.226399323978643
X3.5.1.53.N.carbamoylputrescine.amidase	Gender	Male	-0.981122628444887	0.52319815456079	187	164	0.0656585283740709	0.226399323978643
X6.2.1.22..Citrate..pro.3S..lyase..ligase	Gender	Male	0.271490694828295	0.146561221500685	187	187	0.0656052031911042	0.226399323978643
X1.4.7.1.Glutamate.synthase..ferredoxin.	Gender	Male	0.668456872715448	0.357874187709737	187	187	0.0661026357065477	0.227773145565202
X2.1.1.171.16S.rRNA..guanine.966..N.2...methyltransferase	diagnosis	Ctl	-0.419259054219204	0.225886748790569	187	187	0.0662373354215287	0.228079664648993
X2.4.2.45.Decaprenyl.phosphate.phosphoribosyltransferase	Gender	Male	1.40807265684999	0.755940216639476	187	54	0.0663887100329635	0.228364621788081
X3.2.1.23.Beta.galactosidase	Age	Age	-0.00566369365522499	0.0030039969421198	187	187	0.0664116930591091	0.228364621788081
X3.5.3.12.Agmatine.deiminase	diagnosis	Ctl	0.620692534061404	0.333355331725839	187	187	0.0668409827183851	0.229682384447876
X1.4.3.1.D.aspartate.oxidase	diagnosis	Ctl	1.37563863848234	0.742900700250496	187	113	0.0668968705018458	0.229716113169562
X1.10.3.10.Transferred.entry.7.1.1.3	Age	Age	-0.0315934439542067	0.0169893774156593	187	179	0.0671177520211419	0.230307191340035
X1.13.11.27.4.hydroxyphenylpyruvate.dioxygenase	Age	Age	-0.047467409026595	0.0256158519061742	187	132	0.0671613831144026	0.230307191340035
X1.4.3.19.Glycine.oxidase	diagnosis	Ctl	-1.10907441745159	0.601028948491489	187	120	0.0672775145071924	0.230530871883377
X2.1.1.45.Thymidylate.synthase	diagnosis	Ctl	-0.202316329393718	0.1095339692046	187	187	0.0673190833257514	0.230530871883377
X2.1.1.51.Transferred.entry.2.1.1.187.and.2.1.1.188	diagnosis	Ctl	1.34667876344007	0.727487526335953	187	163	0.0674900325138225	0.230799246991714
X4.1.3.38.Aminodeoxychorismate.lyase	Age	Age	0.0319117868753002	0.0172335599187702	187	177	0.0674793962553156	0.230799246991714
X1.5.1.30.Flavin.reductase..NADPH.	Age	Age	0.0230393418569671	0.0125443700380122	187	25	0.0679140986977846	0.231782092882657
X2.3.1.15.Glycerol.3.phosphate.1.O.acyltransferase	diagnosis	Ctl	-1.15733061634697	0.628932298122429	187	178	0.0679168948458808	0.231782092882657
X6.3.4.15.Biotin...biotin.carboxyl.carrier.protein..ligase	diagnosis	Ctl	0.212046732254888	0.11500511002993	187	187	0.0678529676356302	0.231782092882657
X1.4.1.1.Alanine.dehydrogenase	Age	Age	-0.0158890136156476	0.00866503988594884	187	187	0.0683511508515788	0.233104540455521
X3.1.1.5.Lysophospholipase	Age	Age	0.0272151599353759	0.0147244779491944	187	185	0.0685424686796157	0.233597230920413
X1.1.1.193.5.amino.6..5.phosphoribosylamino.uracil.reductase	Age	Age	-0.007832936491769	0.00420038179609319	187	187	0.0686966413137137	0.233803039993294
X2.1.1.197.Malonyl..acyl.carrier.protein..O.methyltransferase	Age	Age	-0.0102546421236045	0.00556273950762521	187	187	0.0686858913640225	0.233803039993294
X2.1.1.178.16S.rRNA..cytosine.1407..C.5...methyltransferase	diagnosis	Ctl	-0.357017719689067	0.194172463393411	187	187	0.0687984341251004	0.233830260768746
X3.5.4.13.dCTP.deaminase	Gender	Male	-1.00703712733729	0.542814630652797	187	159	0.0687903341905471	0.233830260768746
X1.21.4.3.Sarcosine.reductase	diagnosis	Ctl	1.10649640139676	0.603675664897796	187	163	0.0690287713564516	0.234219652974431
X1.21.4.3.Sarcosine.reductase	Age	Age	-0.0375247637413826	0.0203605615104392	187	163	0.06896586883093	0.234219652974431
X2.5.1.78.6.7.dimethyl.8.ribityllumazine.synthase	diagnosis	Ctl	0.141248446188453	0.0770181635280887	187	187	0.0690539289756145	0.234219652974431
X4.99.1.4.Sirohydrochlorin.ferrochelatase	Gender	Male	-0.490024683102366	0.265986135250164	187	184	0.0692653367769052	0.234777001474949
X2.4.2.19.Nicotinate.nucleotide.diphosphorylase..carboxylating.	diagnosis	Ctl	0.214618882022795	0.117359987083347	187	187	0.0694739124567956	0.235323999666836
X1.3.1.2.Dihydropyrimidine.dehydrogenase..NADP....	Gender	Male	0.91698751995414	0.498217203336008	187	168	0.0695370736946838	0.235378037638624
X2.5.1.101.N.N..diacetyllegionaminate.synthase	Age	Age	-0.0382115018811175	0.0208364199105916	187	97	0.0698592899394527	0.236291997121494
X2.8.3.5.3.oxoacid.CoA.transferase	Age	Age	0.0312463280970619	0.0169510566497237	187	143	0.0699018643710797	0.236291997121494
X5.1.1.13.Aspartate.racemase	Gender	Male	0.641288712890747	0.34758284695479	187	184	0.0699868663190609	0.236419048419267
X1.1.1.69.Gluconate.5.dehydrogenase	Age	Age	-0.0139392324815851	0.00703974153814653	187	187	0.0702622437573691	0.236791851584067
X2.1.3.1.Methylmalonyl.CoA.carboxytransferase	Gender	Male	-0.524451689471211	0.282130694369245	187	186	0.0702187539528419	0.236791851584067
X2.4.1.109.Dolichyl.phosphate.mannose..protein.mannosyltransferase	Age	Age	0.0594891041913437	0.0324521355151749	187	101	0.0702871922070635	0.236791851584067
X4.3.3.6.Pyridoxal.5..phosphate.synthase..glutamine.hydrolyzing.	Gender	Male	0.527701248014367	0.285388334511678	187	187	0.0701747086825648	0.236791851584067
X2.3.1.28.Chloramphenicol.O.acetyltransferase	Age	Age	-0.0247845749178929	0.013471919878258	187	187	0.0704238012966374	0.237091879314675
X2.3.1.89.Tetrahydrodipicolinate.N.acetyltransferase	diagnosis	Ctl	-0.560971916596575	0.306770525530026	187	186	0.0705357138955553	0.23721207520014
X3.1.1.3.Triacylglycerol.lipase	Gender	Male	-0.370988691789332	0.202285410575167	187	187	0.0705546545370652	0.23721207520014
X4.2.1.109.Methylthioribulose.1.phosphate.dehydratase	Age	Age	0.0358599902547567	0.0194857456764936	187	121	0.0708628621597965	0.238087756555758
Transferred.1.3.99.2.to.1.3.8.1	Age	Age	-0.0362950766721721	0.0197673962690194	187	156	0.0711453633792544	0.238875947346102
X4.1.1.50.Adenosylmethionine.decarboxylase	Age	Age	0.013416932356363	0.00734368116189697	187	187	0.0715110942314775	0.239942339056626
X4.1.2.43.3.hexulose.6.phosphate.synthase	diagnosis	Ctl	1.17699184257645	0.647054231000395	187	81	0.0718065999523043	0.240771827412367
X5.3.3.2.Isopentenyl.diphosphate.Delta.isomerase	Age	Age	0.0166453052786189	0.00914956653914106	187	186	0.0725398053854103	0.243066847884177
X2.7.7.13.Mannose.1.phosphate.guanylyltransferase	Age	Age	-0.0138753176157963	0.00761992608477521	187	187	0.0726538003128058	0.243285324620315
X2.5.1.56.N.acetylneuraminate.synthase	Gender	Male	0.822174625123657	0.449292302419672	187	173	0.0732267618197507	0.244904412153156
X2.8.3.12.Glutaconate.CoA.transferase	Gender	Male	1.0433293934861	0.57324325119292	187	113	0.0732355552587958	0.244904412153156
X4.1.99.12.3.4.dihydroxy.2.butanone.4.phosphate.synthase	Gender	Male	0.106839565106767	0.0584820067177915	187	187	0.0732886948417652	0.244917850188365
X2.7.1.66.Undecaprenol.kinase	diagnosis	Ctl	-0.633564885511721	0.350695463221059	187	187	0.0735771584399721	0.245717154709779
X1.13.11.54.Acireductone.dioxygenase..Fe.2...requiring.	diagnosis	Ctl	-0.956496546621681	0.530904803053548	187	60	0.0740577501894129	0.246803064104945
