# features	HSM67VEO	CSM5MCUQ_P	CSM67UAU	CSM79HJM	CSM5FZ3T_P	CSM79HNO	HSM5MD4U_P	MSM5LLFG_P	HSM5MD87_P	HSM7J4HM	MSM5LLFK_P	MSM6J2K2	MSM9VZL5	MSM9VZMO	MSMA267V	PSM6XBVI	PSM7J4EF	MSM5LLHV_P	MSM79H5E	MSM5LLIS_P	MSM6J2JN	MSM6J2Q1	ESM5MEB7	HSM5MD57_P	MSM5LLIQ_P	MSM79H7C	HSM7J4LP	HSM5MD8P_P	CSM5MCV1_P	MSM79H8D	PSM6XBRK_TR	PSM6XBSE	HSM5MD8A_P	CSM5MCU4_P	HSM7J4JH	HSMA33IE	PSM7J199	CSM67U9H	ESM5MEEJ_P	PSM6XBSI	CSM6J2H9_P	HSM6XRQB	PSM6XBT3	PSM7J177	CSM7KORO	CSM5MCUG_P	ESM5GEYU_P	MSM5LLHR_P	ESM5GEYY_P	ESM5MEE2_P	ESM5MEA7_P	MSM6J2JZ	HSM6XRR5	CSM79HHO	HSM67VI3	HSM7CZ3A	ESM5MEDZ_P	HSM7J4J7	MSM5LLIC_P	HSM5MD62	HSM6XRUL	MSM9VZFL	HSM7J4NO	PSMA265X	CSM5MCXT	ESM5MEDN	MSM5LLDI	PSMA266U	HSM5MD82_P	MSM5LLH2_P	MSM9VZMM	MSM5LLDK	CSM5MCTZ_P	HSM7CZ2Z
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	1.4867345546405513	0.9608321756312366	1.2032636844564777	1.3561532244451506	1.3683333773540591	0.9102140787126353	0.7816158909464156	1.7172553305409681	1.7202788900910007	1.321233671525765	Inf	1.0990257256251803	1.4061521993620605	1.2395249980171688	0.9282185029796539	1.062536318788357	0.0	1.9028000448008038	0.0	2.006816713484592	1.3406996973890297	2.1729913048765126	0.0	0.7786152592134392	NaN	1.2708219229068272	0.0	0.8478293793009466	2.1006859026899467	1.4255363599462447	0.0	1.5218925242463879	2.167682894731145	1.10104930317206	1.234199455425542	0.9110986259510956	0.5442786411336631	0.5965602581550443	0.8726295512736911	0.0	1.2791142009921994	0.0	0.0	NaN	1.527472135458721	0.9460476875904622	0.0	1.4425164748723898	0.0	1.4935535217440155	0.0	0.0	0.9421065675184079	1.5485150857603471	0.7998570833956967	1.0148072653059	1.073831379024208	2.2155056964997284	1.7145032045410509	0.0	1.4494343646558299	1.2834087258175109	1.5494988486150458	1.174999478238645	1.3884078308001184	0.0	0.0	1.07711559509022	0.0	0.9520009923890266	1.2636375261359711	1.327672247212911	1.0895657098232459	0.0
PWY0-1061: superpathway of L-alanine biosynthesis	NaN	0.0	NaN	NaN	NaN	1.0038265801271322	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	0.369003813875422	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	0.0	NaN	0.0	NaN	NaN
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	0.8371367012969734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7291688822995661	0.0	Inf	0.0	0.0	0.0	0.0	3.6669990388265754	0.0	0.0	0.0	0.7604835074237454	0.3739463825209751	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.7183925415830623	0.0	0.0	NaN	0.0	0.0	0.0	0.0	2.298379387936943	NaN	0.0	NaN	0.0	NaN	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.957752824617005	0.0	0.6406453968158791	0.4092625102464997	0.0	0.6115804365533075	1.2632325625831493	2.133394132805852	1.006403564917962	1.0182918166117576	0.0	NaN	0.373878539786062	0.0	0.0	0.0	0.0	0.0	0.0
PWY0-1261: anhydromuropeptides recycling I	0.5028237621107535	0.0	0.0	0.0	NaN	0.4490159960195055	0.0	0.0	0.0	1.3357942737772528	NaN	0.0	0.0	0.0	0.0	2.296091471930546	0.0	0.0	0.0	0.3831199860663878	1.136033293046064	0.0	0.0	0.0	NaN	0.0	NaN	0.0	0.7223045142471474	0.7657251363305051	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	2.668298296407918	NaN	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31051345389465806	0.0	1.3710656774256456	1.2705182141950855	0.0	0.5458879751999192	0.0	0.9542307551379599	0.0	0.0	1.5195015151057265	0.4849817714953603	0.0	NaN	0.3469326676501238	0.0	0.39925897640226937	0.0	0.0	0.0	0.0
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	NaN	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN
PWY0-1296: purine ribonucleosides degradation	0.4047936466096577	0.0	0.0	0.0	0.0	2.2001635668643704	0.9143900447366099	0.0	0.7374246111525933	1.600387549258847	Inf	0.7269978878988286	1.1161733665149502	2.1061859369075644	1.2473565910787965	2.3298430043797795	0.0	0.0	0.0	0.5956777627180189	0.5005377668127897	0.07612450143422975	0.0	0.17739849660785348	NaN	3.9965868790363444	NaN	0.6982289150262541	1.1020091597237567	1.084883364876239	0.0	0.5205564477949887	1.6827583093480263	3.6380543859945873	0.7399736077164615	0.5144981488794337	2.461091860743302	0.2796166677805734	1.7223362027354594	0.0	0.0	0.0	0.0	NaN	0.8829693987521184	0.33615049339707626	1.2328556153538834	0.0	2.501393975038859	1.93323980587083	0.0	0.453106905848511	0.36900692976620547	2.331179311482052	0.0	0.46662667250813616	0.08160928368872727	0.606736545987276	0.6026054016366882	2.746147801768459	6.297074265755074	1.9789036929962265	4.989495744469153	1.8155078522967554	0.448670903317724	0.0	0.0	0.2585265112149147	0.0	0.17071504083583317	5.761484404559755	2.9243384792349914	0.7472106039187837	0.0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	NaN	0.0	0.0	0.0	0.0	0.5996894504659628	0.0	0.0	0.0	1.3111777688670325	Inf	0.0	0.0	NaN	NaN	2.1462418265816634	NaN	0.0	0.0	NaN	0.0	0.0	NaN	0.0	NaN	NaN	NaN	0.0	2.4947701909577154	5.383921731199349	0.0	0.0	0.0	0.0	0.895230299868059	0.0	0.0	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	7.259654356708779	0.0	0.0	NaN	0.0	0.0	Inf	NaN	NaN	0.0	Inf	0.0	9.955462022914682	0.0	4.503653831103437	0.0	0.0	11.432822620475948	NaN	0.0	0.0	0.0	0.0	1.4354841075009899	NaN	6.455954318883051	0.0	NaN
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	2.003844824453974	0.0	0.0	0.0	0.0	1.0874423532904598	1.598517491316175	0.0	0.0	0.0	Inf	NaN	0.7177582597624125	0.0	0.0	0.0	NaN	0.0	0.0	Inf	0.0	0.0	NaN	0.0	NaN	0.0	NaN	0.0	0.8276331990609522	NaN	NaN	0.7779631126469252	0.0	NaN	2.162528979664932	NaN	0.0	0.0	NaN	0.0	0.0	0.0	0.0	NaN	2.8160445907054146	0.0	2.804625322352872	0.0	0.0	0.0	0.0	NaN	Inf	0.0	NaN	NaN	NaN	1.2646139670692536	0.0	0.0	0.0	0.0	NaN	0.0	Inf	0.0	0.0	Inf	0.0	0.5629368679595359	0.0	0.0	1.1198549528856092	NaN
PWY0-1319: CDP-diacylglycerol biosynthesis II	0.864078352211213	1.1324095180260252	1.2849318370624319	0.6676225482427668	0.5391641680967236	0.7796773207385379	1.9347886635930045	1.3553734463846712	0.9925540397302811	0.9484448673592716	0.7652495714386865	0.8337759691716566	0.9703918388329119	0.7751553906027043	1.4691875650312236	0.8614010625603066	0.0	0.9022981607626315	0.0	0.7921310512311222	0.8730919010370091	0.9086001787539508	0.0	1.0550729282487872	Inf	1.195363065656514	0.0	0.6726215831983994	0.7602822102350856	0.5856431700472917	4.377898191758488	0.6583996099857469	0.12060592027070528	0.9572102619483475	0.9659249978668812	1.3402050427823933	2.236969576560753	0.6267960815402599	1.2130744527196198	1.3888807399190886	1.127004992825987	1.8029203588442497	1.075620331087711	NaN	0.7039100744212504	0.6519808640400481	0.3134404959055624	0.0	2.1200962829173404	0.5565357552792927	0.9314398912700609	0.0	1.3563762572955262	0.8391315561815788	1.703844716413494	1.5681496159225434	0.5694754334186268	0.912566565472023	0.5418098620299308	1.5014912830388074	0.5836612330244999	1.11923170766972	0.7684108108989729	0.7697724206506797	0.9546549728357526	1.5190696013151284	0.0	0.592783063672709	2.12774047149689	0.4859363190122041	0.98484461347295	1.1040645678737018	0.9375186368047569	0.0
PWY0-1338: polymyxin resistance	NaN	0.0	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	NaN	0.0	NaN	NaN
PWY0-1415: superpathway of heme b biosynthesis from uroporphyrinogen-III	0.0	0.0	NaN	NaN	NaN	0.0	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	0.26027054131159066	NaN	NaN	NaN	0.0	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	0.0	0.0	NaN	0.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.5860271740537537	0.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.0	0.0	NaN
PWY0-1479: tRNA processing	0.7431344163943455	0.0	0.0	0.0	NaN	0.36722931592158875	0.0	0.0	0.0	1.5763119663949885	NaN	NaN	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3496631287321272	0.0	0.0	0.0	NaN	0.0	NaN	0.0	2.0219908436794256	NaN	0.0	NaN	0.0	0.0	4.210048711560638	NaN	0.0	NaN	0.0	0.0	0.0	NaN	NaN	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	2.2279957893100706	0.0	0.46888982288504805	0.0	0.0	NaN	0.0	0.0	Inf	0.0	NaN	0.1732641696980813	0.0	0.0	NaN	0.0	0.0	0.0
PWY0-1533: methylphosphonate degradation I	NaN	0.0	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	0.6935380689390114	0.3507350039058529	0.5352003913309801	1.0814320644885156	0.6438268580875124	0.33814816899503625	0.45995650553211304	1.0853290013024262	0.4034294477174876	0.7369390248401005	0.3172742822661747	0.2031202501526028	0.7073228161587145	0.4405562381570376	0.3163071491364959	0.0	0.0	0.0	0.0	0.1575224654194568	0.4299027444771086	0.7275735680092457	0.2114253925422988	0.3053962703251781	NaN	0.4311808517930746	0.0	0.19926433640541344	0.5330348217031526	0.6148903077201398	0.8755201552768954	0.5463337261762548	0.0	0.2347715831578605	1.2690565188392156	0.19223934128825926	1.571213013191434	0.3867057788873321	0.42849194247720956	0.0	0.4645619231462876	0.47139151175777955	0.0	NaN	0.4505846458203799	0.45810048645000123	0.1666935236365879	0.0	0.32403282152753987	0.46597171386425784	0.4886531434183047	0.16811680439634838	0.6703405438515109	0.3526137136206639	0.5282194661093745	0.8416946328242163	0.4422062754916535	0.5954954063415071	0.23900310057108848	0.9235673203590348	0.5221575347870726	0.2147766025841883	0.33211534096695483	0.4327508529053686	0.3927093352027295	0.6149590664116439	0.0	0.1976546807016067	0.34939670478865587	0.09465484553063735	0.45742316012229606	0.0	0.49661169947463907	0.0
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	2.3142610597696818	1.006913119288291	1.3217740030958396	1.6154985740784482	0.0	0.8316250888464045	1.87012852015337	0.0	0.0	1.2934847350458707	NaN	0.0	1.3015897276176636	2.2305723193663054	0.0	1.5990792608558637	0.0	2.663987013399567	0.0	1.2897086034517815	1.059189487553549	2.3677102231498877	0.0	1.0953943774526747	NaN	1.577988100368074	NaN	0.24166742832886023	0.6992487355962445	1.885599009375673	0.0	1.1695583783505634	1.9738865915682526	0.8194690906825901	1.0449650418307055	0.82725168536784	1.2886628345020148	2.5956861564985796	0.0	0.0	0.959224769186295	0.0	0.0	NaN	1.2984632989154308	0.0	0.0	2.3935736624169923	0.0	0.0	0.0	0.0	0.0	1.3120568626110272	0.8966170962294406	2.9034486614706556	0.8093920493496043	0.21937508647239182	1.7550538828312388	0.7671276863891094	0.5330382486068876	2.8606158979344247	2.94911222995055	3.090077816610517	2.6382565430575986	0.0	0.0	0.5414169032353635	0.0	1.8627602308332267	1.7553044009287013	1.376873126665448	0.22245201859212202	0.0
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	NaN	0.0	NaN	NaN	NaN	0.0	0.0	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.5618926088039656	NaN	NaN	NaN	0.0	NaN	2.9489181748712694	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	NaN	0.0	0.0	0.0	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	0.0	NaN	NaN
PWY0-41: allantoin degradation IV (anaerobic)	NaN	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN
PWY0-42: 2-methylcitrate cycle I	NaN	0.0	NaN	NaN	NaN	0.0	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	0.0	NaN	NaN
PWY0-781: aspartate superpathway	0.0	0.0	NaN	NaN	NaN	0.0	0.0	NaN	0.0	0.0	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.07295207054055776	NaN	NaN	NaN	0.0	NaN	0.0	NaN	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	0.0	0.0	NaN	0.0	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	0.6787525998040003	0.0	0.0	NaN	0.0	0.0	NaN
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	0.2924420412345048	0.0	1.8138646019914249	0.8431094276433736	0.0	0.6109834064450241	1.3555593840723072	0.8120207894375898	0.08866327627041236	0.0	0.12114646810263195	0.0	0.2272679919460458	0.2399864483553795	3.0017648957632312	1.6121872731495726	0.0	1.894313964067437	0.0	0.3401082273029842	0.43493056652662165	0.0	0.0	0.0	NaN	1.3680660179322508	NaN	0.0	0.36398445220291953	0.13920528235314072	0.0	0.7323107016789289	0.0	0.1299144501010502	0.0	1.1654262021089188	0.8561152385033304	0.7919497325731268	0.0	1.7600484112326233	2.595581380694154	2.010430335099804	2.4278429820991088	NaN	0.2194683285995729	0.21928556923867118	0.0	0.0	0.0	0.9303281806028729	0.3688546690914518	0.0	0.31620300659085837	0.4503496826409989	0.627810456807219	0.9183306450409571	0.15326979751970907	0.301522375856568	0.5318001886573362	1.8479564102848403	0.3791585750442433	0.6316857403391403	0.0	0.3717181255220508	0.2484596839065912	0.0	0.0	0.3659333908259042	7.2191356047240625	0.0	0.42148483419927574	0.0	0.2060840541477874	0.0
PWY0-862: (5Z)-dodecenoate biosynthesis I	1.4963540642435942	0.0	0.0	0.0	0.0	1.3217772989892174	0.0	0.0	0.0	0.0	0.6132432535563698	0.0	0.6510035471562042	0.7096290903726127	0.0	0.7208105086351941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Inf	0.484148546888028	0.0	0.0	1.8176258623656638	0.0	0.0	0.3475972105212901	1.7505613573674383	Inf	1.7767217450281914	0.6037048411246755	0.0	0.0	0.0	0.0	0.0	0.0	2.3458683028259864	NaN	0.0	0.3530663623992079	0.0	0.0	0.2694166632024658	0.0	0.0	4.771058903153202	8.213043192273723	1.3682197648038363	1.1517223228406315	0.0	0.2130527764439582	2.9850730931204508	0.48207177709295557	0.0	0.45087797137032526	0.0	0.0	1.1256748510977879	0.6972766635561174	0.0	0.0	0.3809993509742505	0.0	0.0	0.3643682387002164	0.4636258148464157	0.0	0.0
PWY0-881: superpathway of fatty acid biosynthesis I (E. coli)	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	0.0	NaN	NaN
PWY1G-0: mycothiol biosynthesis	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN
PWY3DJ-35471: L-ascorbate biosynthesis IV (animals, D-glucuronate pathway)	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
PWY3O-355: stearate biosynthesis III (fungi)	0.3739394311164051	0.0	0.6183361953676324	0.3628043700415753	0.9412080640493836	NaN	NaN	0.0	0.0	0.5100596118253904	0.3162950676920474	0.0	0.44324736989704655	0.26794679678104044	0.0	0.3768305381517194	0.0	0.0	0.0	0.8525462957468258	0.4030470607077064	0.47573032314559255	0.0	0.353159484693582	NaN	0.3209922731858872	NaN	0.0	0.6132454970484097	0.4914573662259669	0.0	0.4607089413004739	0.0	0.3986447789787909	NaN	1.4550785243258784	0.24759836282930567	0.0	0.35870771475318003	0.0	0.0	1.9661685886982763	0.0	NaN	0.3693814347694435	0.373111432432486	1.9485991228875634	0.0	0.0	0.3327682893655103	2.487638504449521	1.7648043948385277	0.6708496734657792	0.3965427309915079	0.0	1.1387002266118864	0.18308359589238413	0.4883730020671707	0.696956709418145	0.0	0.40551983044574	0.4036933921782472	0.2947542931405816	0.32168235789263644	0.47608698358963414	0.0	NaN	0.09762844892555966	4.87761528813245	0.0	0.29781925236610685	NaN	0.42631179534631614	NaN
PWY490-3: nitrate reduction VI (assimilatory)	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	0.5975760716345977	0.0	0.0	0.7685051153510113	0.0	0.7514246523424617	0.45132787189033324	0.0	0.4459284576754642	0.0	0.1450798497206053	0.16309537482791978	0.5900271709881538	0.17817291012384415	0.0	0.0	0.0	1.3477162842192765	0.0	0.570272720280054	0.8319585759383449	0.1760442157761658	0.0	0.0	NaN	0.1989173126657791	0.0	0.5471892652957071	0.7566535297829416	0.27481012518960873	0.0	0.7983149733462486	0.0	3.2119703197987293	0.49197459250024606	0.0	0.0	0.6064350082473071	0.0	0.0	0.0	0.0	0.9480595409041684	NaN	0.4769996112506769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37743970287621503	0.0	0.0	0.0	0.21644322927776077	1.805961892130503	0.4050154372803626	0.44942197448989935	0.0	0.0	0.0	0.7378264286163688	0.685640720808864	0.0	0.0	0.5362135965320538	0.0	0.26502903713227044	0.0	0.0	0.0	0.0
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	0.5975760716345977	0.0	0.0	0.7685051153510113	0.0	0.7514246523424617	0.45132787189033324	0.0	0.4459284576754642	0.0	0.1450798497206053	0.16309537482791978	0.5900271709881538	0.17817291012384415	0.0	0.0	0.0	1.3477162842192765	0.0	0.570272720280054	0.8319585759383449	0.1760442157761658	0.0	0.0	NaN	0.1989173126657791	0.0	0.5471892652957071	0.7566535297829416	0.27481012518960873	0.0	0.7983149733462486	0.0	3.2119703197987293	0.49197459250024606	0.0	0.0	0.6064350082473071	0.0	0.0	0.0	0.0	0.9480595409041684	NaN	0.4769996112506769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37743970287621503	0.0	0.0	0.0	0.21644322927776077	1.805961892130503	0.4050154372803626	0.44942197448989935	0.0	0.0	0.0	0.7378264286163688	0.685640720808864	0.0	0.0	0.5362135965320538	0.0	0.26502903713227044	0.0	0.0	0.0	0.0
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	NaN	NaN	Inf	NaN	0.0	NaN	NaN	0.0	NaN	NaN	0.0	NaN	NaN	NaN	0.0	1.4736302130505938	2.972629994914259	NaN	NaN	0.0	NaN	0.0	NaN	0.0	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	7.743500178066091	0.0	0.0	NaN	0.0	NaN	Inf	NaN	NaN	NaN	NaN	0.0	3.7612578784375774	0.0	0.0	NaN	0.0	Inf	NaN	0.0	0.0	NaN	0.0	0.0	NaN	0.0	NaN	NaN
PWY5F9-12: biphenyl degradation	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
PWY66-388: ceramide degradation by &alpha;-oxidation	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN
PWY66-389: phytol degradation	NaN	0.0	NaN	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	NaN	NaN	15.697320643861321	NaN	NaN	NaN	0.0	NaN	NaN	0.0	NaN	NaN	0.0	NaN	NaN	NaN	NaN	1.1905467440029915	NaN	NaN	NaN	0.0	NaN	0.0	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	NaN	0.0	0.0	0.0	Inf	NaN	NaN	NaN	NaN	Inf	2.812641952296688	0.0	NaN	Inf	NaN	NaN	NaN	NaN	NaN	0.0	0.4475826760264582	0.0	NaN	0.0	0.0	NaN	NaN
PWY66-398: TCA cycle III (animals)	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	Inf	NaN	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5068344296516543	NaN	0.0	NaN	NaN	NaN	NaN
