# Pathway	CSM67UGO_Abundance	CSM79HI3_Abundance	CSM79HP4_Abundance	ESM5ME9U_Abundance	HSM67VD2_Abundance	HSM6XRVK_Abundance	HSMA33OT_Abundance	MSM6J2RS_Abundance	MSM9VZMI_Abundance	PSM7J154_Abundance	PSM7J182_Abundance	PSMA264U_Abundance
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0.000479962	0	0	0	0.00157067	0	0	0.00215951	0	0.000439861
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0	0.000466485	0	0	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Fusobacterium.s__Fusobacterium_nucleatum	0	0.00283691	0	0	0	0	0	0	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	0	0	0	0.00122762	0	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0.00161619
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	0	0	0	0	0	0	0.00055656	0	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|unclassified	0	0	0	0	0	0	0	0	0	0	0.00194889	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	0.000195172	0	0	0	0	0	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0	0.000654302	0	0	0	0	0	0
PWY0-862: (5Z)-dodecenoate biosynthesis I|g__Alistipes.s__Alistipes_finegoldii	0	0	0.00102702	0	0.00173806	0	0	0	0	0	0	0
PWY0-862: (5Z)-dodecenoate biosynthesis I|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	0.00128381	0	0	0
PWY0-862: (5Z)-dodecenoate biosynthesis I|g__Escherichia.s__Escherichia_coli	0	0.00124923	0	0	0	0	0	0	0.00345193	0	0.00315208	0
PWY0-862: (5Z)-dodecenoate biosynthesis I|unclassified	0	0	0	0	0	0	0	0	0.00129226	0	0	0
PWY3O-355: stearate biosynthesis III (fungi)|g__Bacteroides.s__Bacteroides_uniformis	0.00165505	0	0	0	0	0	0	0	0	0	0	0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|g__Roseburia.s__Roseburia_intestinalis	0	0	0.000578138	0	0	0.000445462	0	0	0	0	0	0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|unclassified	0	0	0	0	0	0	0.000226142	0	0	0	0	0
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|g__Roseburia.s__Roseburia_intestinalis	0	0	0.000578138	0	0	0.000445462	0	0	0	0	0	0
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|unclassified	0	0	0	0	0	0	0.000226142	0	0	0	0	0
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)|unclassified	0	0	0	0	0	0	0.000366728	0	0	0	0	0
PWY66-422|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	0	0	0	0.0040538	0	0	0	0	0.00353789	0.00177403
PWY66-422|g__Fusobacterium.s__Fusobacterium_nucleatum	0	0.00103241	0	0	0	0	0	0	0	0	0	0
PWY66-422|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	0.00186099	0	0	0	0	0	0	0	0	0	0
PWY66-422|g__Roseburia.s__Roseburia_intestinalis	0	0	0.0008085	0	0	0.000587679	0	0	0	0	0.00205309	0
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|g__Alistipes.s__Alistipes_finegoldii	0	0	0	0	0	0.000250864	0	0	0	0	0	0
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|g__Alistipes.s__Alistipes_putredinis	0	0	0.000890711	0	0	0	0	0	0	0	0	0
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	0.00193725	0	0	0
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|g__Bacteroides.s__Bacteroides_massiliensis	0	0	0.00068694	0	0	0.00189808	0	0	0	0	0	0.000667413
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	0.000603355	0	0	0	0	0	0
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0.0012419	0	0	0	0.00198365	0	0.00297236	0	0	0.00117617
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0	0.000488225	0	0	0	0	0	0
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|g__Fusobacterium.s__Fusobacterium_nucleatum	0	0.000582309	0	0	0	0	0	0	0	0	0	0
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|g__Parabacteroides.s__Parabacteroides_distasonis	0	0	0	0	0	0	0.000718901	0	0	0	0	0.00033037
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|unclassified	0	0	0.00122307	0	0	0	0	0	0	0	0	0
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_eggerthii	0	0	0	0	0	0	0.000466674	0	0	0	0	0
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	0.00123896	0	0	0	0	0	0
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_stercoris	0	0	0	0	0	0.000550923	0.00178522	0	0	0	0	0
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	0	0	0	0	0	0	0.000730549	0	0	0	0	0
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0	0.00100083	0	0	0	0	0	0
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0.000253874	0	0	0	0	0	0	0	0	0
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	0	0	0	6.92777e-05
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_fragilis	0	0	0	0	0.000323879	0	0	0	0	0	0	0
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	0.00133662	0	0	0	0	0	0.000117522
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0.0018446	0	0	0	0.00139167	0	0.00175147	0	0	0.00103033
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0.00044425	0.00170682	0	0	0	0	0	0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Bacteroides.s__Bacteroides_stercoris	0	0	0	0	0	0	0.00014722	0	0	0	0	0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Bacteroides.s__Bacteroides_uniformis	0.00143359	0	0	0	0	0	0	0	0	0	0	0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0	0	0	0	0.00185026	0	0	0	0	0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0	0.000353089	0	0	0	0	0	0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	0.000547281	0	0	0	0	0	0	0	0	0	0
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	0	0	0	0.00119867	0	0	0	0	0.00202207	0.000415313
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Roseburia.s__Roseburia_intestinalis	0	0	0.000433424	0	0	0.000739243	0	0	0	0	0.00274204	0
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified	0	0	0	0	0	0	0.000218252	0	0	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Alistipes.s__Alistipes_finegoldii	0.00600024	0	0.00919012	0	0.00890503	0.000907288	8.37566e-05	0	0	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Alistipes.s__Alistipes_putredinis	0.00359285	0	0.00309517	0	0	0	0.000393133	0	0.00372595	0.00596958	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Alistipes.s__Alistipes_shahii	0	0	0	0	0	0	0.000308721	0	0	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bacteroides.s__Bacteroides_caccae	0.00171828	0	0.000348742	0	0	0	0	0	0	0.00287412	0	0.000410607
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0.000298632	0	0	0	0	0	0.00366885	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bacteroides.s__Bacteroides_dorei	0	0	0	0	0	0	0	0	0	0.00228706	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bacteroides.s__Bacteroides_eggerthii	0	0	0	0	0	0	0.000250469	0	0	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	0	0.00182719	0	0.000502284
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bacteroides.s__Bacteroides_fragilis	0	0	5.33671e-05	0	0.00225799	0	0	0	0.00133521	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bacteroides.s__Bacteroides_oleiciplenus	0.000754425	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	0.000172966	0	5.14387e-05	0	0	0.00314222	0.000197393	0	0	0	0	0.000381081
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bacteroides.s__Bacteroides_stercoris	0.00173393	0	0	0	0.00158816	0.0022403	0.00502532	0	0	0.0130518	0	0.00044536
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0.000391029	0	0.000228502	0	0	0	0.00105376	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	0.00554528	0	0	0.00938393	0.00883999	0	0.000984375	0	0.00133988	0.0029336	0	0.000921931
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	0.00338631	0	0.00367362	0.0027965	0	0	0.00799831	0	0.00891718	0.0120142	0	0.00239746
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0.000865966	0.00170407	0.000367887	0	0.000242422	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Escherichia.s__Escherichia_coli	0	0.000885154	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Parabacteroides.s__Parabacteroides_distasonis	0.00155843	0	0	0	0.00229625	0	0.00242485	0	0.000987723	0.00453921	0	0.000483509
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Roseburia.s__Roseburia_faecis	0	0	0.000293496	0	0	0	0	0	0	0	0	0.000264979
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Roseburia.s__Roseburia_intestinalis	0	0	0.00150135	0	0	0.00040901	0	0	0	0	0.00187339	0.000342184
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Roseburia.s__Roseburia_inulinivorans	0	0	0	0	0	0.000152593	0	0	0	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|unclassified	0	0	0.00101596	0	0	0	0	0	0.00105056	0	0	0
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0.00242502	0	0	0
TCA: TCA cycle I (prokaryotic)|g__Escherichia.s__Escherichia_coli	0	0.00399358	0	0	0	0	0	0	0.00277341	0	0	0
TCA: TCA cycle I (prokaryotic)|unclassified	0	0	0	0	0	0	0.000970259	0	0	0	0	0
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	0	0	0	0.0021046	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Bacteroides.s__Bacteroides_eggerthii	0	0	0	0	0	0	0.00013619	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Bacteroides.s__Bacteroides_massiliensis	0	0	0.000327712	0	0	0.000761158	0	0	0	0	0	0.000390286
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Bacteroides.s__Bacteroides_stercoris	0	0	0	0	0	0.000367342	0.000560594	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0.000541262	0	0	0	0.000842287	0	0	0	0	0.000717142
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	0	0	0	0.000763681	0	0	0	0	0	0
TRNA-CHARGING-PWY: tRNA charging|g__Alistipes.s__Alistipes_finegoldii	0	0	0.00262549	0	0.00166283	0	0	0	0	0	0	0
TRNA-CHARGING-PWY: tRNA charging|g__Alistipes.s__Alistipes_putredinis	0	0	0.00164125	0	0	0	0	0	0.00133994	0	0	0
TRNA-CHARGING-PWY: tRNA charging|g__Bacteroides.s__Bacteroides_caccae	0	0	0.000142222	0	0	0	0	0	0	0	0	0.000216805
TRNA-CHARGING-PWY: tRNA charging|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	0.00117331	0	0	0
TRNA-CHARGING-PWY: tRNA charging|g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	0	0	0	0.000139053
TRNA-CHARGING-PWY: tRNA charging|g__Bacteroides.s__Bacteroides_massiliensis	0	0	0.000435639	0	0	0.00179509	0	0	0	0	0	0.000735519
TRNA-CHARGING-PWY: tRNA charging|g__Bacteroides.s__Bacteroides_ovatus	0	0	4.24064e-05	0	0	0.00101061	0	0	0	0	0	8.9105e-05
TRNA-CHARGING-PWY: tRNA charging|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0.000174481	0	0	0	0	0	0	0	0	0
TRNA-CHARGING-PWY: tRNA charging|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0.0012088	0	0	0	0.00127124	0	0	0	0	0.00106893
TRNA-CHARGING-PWY: tRNA charging|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0	0.000871344	0	0	0	0	0	0
TRNA-CHARGING-PWY: tRNA charging|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	0	0	0	0.00205536	0	0	0	0	0	0.000984408
TRNA-CHARGING-PWY: tRNA charging|g__Fusobacterium.s__Fusobacterium_nucleatum	0	0.00476854	0	0	0	0	0	0	0	0	0	0
TRPSYN-PWY: L-tryptophan biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0	0	0	0	0.000467915	0	0	0	0	0.000470455
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Clostridium.s__Clostridium_neonatale	0	0.00241568	0	0	0	0	0	0	0	0	0	0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Fusobacterium.s__Fusobacterium_nucleatum	0	0.00319518	0	0	0	0	0	0	0	0	0	0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	0	0	0	0.000245696	0	0	0	0	0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	0	0	0	0	0	0	0.000508242	0	0	0	0	0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|unclassified	0	5.78538e-05	0	0	0	0	0.000381088	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0.00112684	0	0.00453969	0	0	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Alistipes.s__Alistipes_finegoldii	0	0	0.00040421	0	0	0	0	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_caccae	0.0046598	0	0.000367823	0	0	0	7.85122e-05	0	0	0.002944	0	0.000405907
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0.000772374	0	0	0	0	0	0.00235319	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_dorei	0	0	0	0	0	0	0	0	0	0.000521823	0	0
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_eggerthii	0	0	0	0	0	0	0.00035886	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	0	0.000822679	0	0.000527797
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_fragilis	0	0	3.32654e-05	0	0.000427767	0	0	0	0.000431659	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_massiliensis	0	0	0.000220727	0	0	0.00126648	0	0	0	0	0	0.000384173
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	0	0	8.93135e-05	0	0	0.0030266	0.000151724	0	0	0	0	0.000286522
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_stercoris	0.00124727	0	0	0	0.00143867	0.00130083	0.00200124	0	0	0.00349657	0	0.000361465
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0.000456296	0	0.000101746	0	0	0	9.82381e-05	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	0.0012468	0	0	0	0.000399859	0	0.000633555	0	0.000267518	0.00148108	0	0.000518814
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0.000876294	0	0	0	0.00112342	0	0.00151141	0.00229941	0	0.000936056
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0.00074075	0.00380821	0.000184667	0	0.000126117	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Blautia.s__Ruminococcus_torques	0	0	0	0	0	0.000107738	0	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Clostridium.s__Clostridium_neonatale	0	0.000626791	0	0	0	0	0	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	0	0	0	0.00324067	0	0	0	0	0	0.00069331
VALSYN-PWY: L-valine biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0	4.22201e-05
VALSYN-PWY: L-valine biosynthesis|g__Haemophilus.s__Haemophilus_sp_HMSC71H05	0	0	0	0	0	0	0	0	0	0	0	8.74378e-05
VALSYN-PWY: L-valine biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	0.00259954	0	0	0	0	0	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Lachnoclostridium.s__Clostridium_symbiosum	0	0	0	0	0	0	0	0	0	0	0.00152852	0
VALSYN-PWY: L-valine biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0	0	0.00241034	0	0	0.000108335	0	0	0	0	0	0.000438062
VALSYN-PWY: L-valine biosynthesis|g__Parabacteroides.s__Parabacteroides_distasonis	0	0	0	0	0	0	0.000335098	0	0	0	0	0.000584769
VALSYN-PWY: L-valine biosynthesis|g__Parabacteroides.s__Parabacteroides_merdae	0	0	0	0	0	0	0	0	0	0	0	8.00542e-05
VALSYN-PWY: L-valine biosynthesis|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	0	0	0	0.000278624	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0.0722778	0	0	0	0.0240307
VALSYN-PWY: L-valine biosynthesis|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	0	0	0	0	0	0	0.000532495	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Roseburia.s__Roseburia_faecis	0	0	0.000209714	0	0	0	0	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Roseburia.s__Roseburia_hominis	0	0	0	0	0	3.13842e-05	0	0	0	0	0	0.000309429
VALSYN-PWY: L-valine biosynthesis|g__Roseburia.s__Roseburia_intestinalis	0	0	0.00257326	0	0	0.000688723	0	0	0	0	0.00206526	0.000631427
VALSYN-PWY: L-valine biosynthesis|g__Roseburia.s__Roseburia_inulinivorans	0	0	0.000119449	0	0	0.000274394	0	0	0	0	0.00324195	0.000531611
VALSYN-PWY: L-valine biosynthesis|g__Ruminococcus.s__Ruminococcus_bromii	0	0	0	0	0	0.000466921	0	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	0	0	0.000356581	0	0	0	0	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|unclassified	0	0	0.00202263	0	0	0	0	0	0.000119664	0	0	0
